Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,dep,phase,scale,sequence,Anomaly,pavg,temp
-30.658,-178.202,,11,40.7,6.0,2007-05-17,1,0,0,2,11120,0.853,0.881285714286,6
-1.065,127.343,,06,24.0,6.1,2007-05-29,1,0,1,2,10620,1.241,1.24575,7
-4.587,151.841,,11,132.5,6.1,2007-05-29,1,1,1,2,11121,1.241,1.24575,7
52.137,157.293,,07,116.0,6.4,2007-05-30,1,1,1,2,10721,0.958,1.24575,7
23.028,101.052,,08,5.0,6.1,2007-06-02,1,0,2,2,10820,0.915,0.719428571429,6
-3.316,146.761,,11,4.7,6.2,2007-06-07,1,0,3,2,11120,0.669,0.719428571429,6
13.554,-90.618,,14,23.0,6.7,2007-06-13,1,0,3,2,11420,0.995,1.04785714286,7
-3.55,150.962,,11,9.0,6.3,2007-06-18,1,0,0,2,11120,0.873,0.905142857143,6
-55.645,-2.626,,03,10.0,6.5,2007-06-24,1,0,1,2,10320,0.91,0.86425,6
-10.492,108.149,,10,10.0,6.0,2007-06-26,1,0,1,2,11020,0.945,0.86425,6
-7.979,154.635,,11,18.0,6.7,2007-06-28,1,0,1,2,11120,0.686,0.86425,6
0.715,-30.272,,14,10.0,6.3,2007-07-03,1,0,2,2,11420,1.142,1.20614285714,7
16.35,-93.99,,00,113.0,6.1,2007-07-06,1,1,2,2,10021,1.395,1.20614285714,7
-7.933,-74.379,,14,152.1,6.1,2007-07-12,1,1,3,2,11421,0.265,0.4485,5
51.838,-176.28,,05,35.0,6.0,2007-07-13,1,0,3,2,10520,0.472,0.4485,5
52.491,-168.035,,05,15.0,6.1,2007-07-15,1,0,0,2,10520,0.77,0.724,6
-15.383,168.597,,11,8.0,6.1,2007-07-15,1,0,0,2,11120,0.77,0.724,6
36.808,134.85,,07,350.4,6.8,2007-07-16,1,2,0,2,10722,0.808,0.724,6
37.535,138.446,,07,12.0,6.6,2007-07-16,1,0,0,2,10720,0.808,0.724,6
-26.206,-177.744,,11,10.0,6.1,2007-07-17,1,0,0,2,11120,0.772,0.724,6
-26.295,-177.738,,11,10.0,6.1,2007-07-18,1,0,0,2,11120,0.715,0.724,6
-22.151,-65.777,,03,289.5,6.4,2007-07-21,1,1,0,2,10321,0.653,0.724,6
-8.133,-71.272,,14,644.9,6.1,2007-07-21,1,2,0,2,11422,0.653,0.724,6
7.157,92.518,,10,15.0,6.1,2007-07-25,1,0,1,2,11020,1.185,0.958125,6
2.872,127.464,,06,25.0,6.9,2007-07-26,1,0,1,2,10620,0.903,0.958125,6
-21.459,170.939,,11,10.0,6.1,2007-07-27,1,0,1,2,11120,0.959,0.958125,6
-0.162,-17.795,,09,11.0,6.2,2007-07-31,1,0,2,2,10920,1.021,0.941714285714,6
-15.595,167.68,,11,120.0,7.2,2007-08-01,1,1,2,2,11121,1.05,0.941714285714,6
47.116,141.798,,07,5.0,6.2,2007-08-02,1,0,2,2,10720,1.123,0.941714285714,6
-4.797,-105.406,,04,10.0,6.1,2007-08-04,1,0,2,2,10420,0.747,0.941714285714,6
-19.148,168.718,,11,40.0,6.0,2007-08-05,1,0,3,2,11120,0.769,0.941714285714,6
27.292,126.836,,08,18.1,6.0,2007-08-07,1,0,3,2,10820,0.899,0.771333333333,6
-5.859,107.419,,10,280.0,7.5,2007-08-08,1,1,3,2,11021,0.751,0.771333333333,6
-5.926,107.681,,10,291.2,6.1,2007-08-08,1,1,3,2,11021,0.751,0.771333333333,6
-11.378,166.273,,11,42.0,6.0,2007-08-12,1,0,3,2,11120,0.571,0.771333333333,6
-60.549,153.785,,11,10.0,6.1,2007-08-13,1,0,0,2,11120,0.832,0.713142857143,6
50.322,-177.548,,05,9.0,6.5,2007-08-15,1,0,0,2,10520,0.739,0.713142857143,6
-9.834,159.465,,11,15.0,6.5,2007-08-16,1,0,0,2,11120,0.643,0.713142857143,6
-5.261,129.432,,06,10.0,6.4,2007-08-17,1,0,0,2,10620,0.512,0.713142857143,6
6.134,127.381,,06,8.0,6.4,2007-08-20,1,0,1,2,10620,0.719,0.91025,6
8.037,-39.251,,14,6.0,6.5,2007-08-20,1,0,1,2,11420,0.719,0.91025,6
-17.457,-174.335,,11,127.4,6.1,2007-08-26,1,1,1,2,11121,0.951,0.91025,6
24.902,-109.689,,00,9.0,6.1,2007-09-01,1,0,2,2,10020,0.777,0.889714285714,6
45.836,150.06,,07,94.0,6.2,2007-09-03,1,1,3,2,10721,1.079,0.889714285714,6
24.34,122.219,,08,53.0,6.2,2007-09-06,1,0,3,2,10820,0.69,0.836714285714,6
2.966,-77.963,,14,15.0,6.8,2007-09-10,1,0,3,2,11420,0.777,0.836714285714,6
-57.625,-147.303,,04,10.0,6.0,2007-09-13,1,0,0,2,10420,0.364,0.631857142857,6
3.801,126.342,,06,26.0,6.3,2007-09-13,1,0,0,2,10620,0.364,0.631857142857,6
-2.746,100.892,,10,35.0,6.0,2007-09-19,1,0,1,2,11020,0.828,0.83825,6
-1.999,100.141,,10,30.0,6.7,2007-09-20,1,0,1,2,11020,0.867,0.83825,6
-30.965,179.998,,11,416.7,6.2,2007-09-25,1,2,1,2,11122,0.733,0.83825,6
-1.787,99.488,,10,26.0,6.1,2007-09-26,1,0,1,2,11020,0.712,0.83825,6
-4.99,153.5,,11,40.0,6.8,2007-09-26,1,0,1,2,11120,0.712,0.83825,6
22.013,142.668,,01,260.0,7.5,2007-09-28,1,1,2,2,10121,0.71,0.817714285714,6
2.9,95.523,,10,35.0,6.0,2007-09-29,1,0,2,2,11020,0.723,0.817714285714,6
10.454,145.718,,01,14.0,6.9,2007-09-30,1,0,2,2,10120,0.745,0.817714285714,6
-49.138,164.11,,11,18.0,6.6,2007-09-30,1,0,2,2,11120,0.745,0.817714285714,6
-49.271,164.115,,11,10.0,7.4,2007-09-30,1,0,2,2,11120,0.745,0.817714285714,6
2.543,92.903,,10,35.0,6.2,2007-10-04,1,0,3,2,11020,1.045,0.786714285714,6
-25.189,179.459,,11,509.4,6.5,2007-10-05,1,2,3,2,11122,1.029,0.786714285714,6
18.73,147.148,,01,20.0,6.1,2007-10-06,1,0,3,2,10120,0.992,0.786714285714,6
-4.808,152.892,,11,39.0,6.0,2007-10-09,1,0,3,2,11120,0.618,0.786714285714,6
-21.23,169.195,,11,37.0,6.1,2007-10-13,1,0,0,2,11120,0.733,0.962142857143,6
-44.793,167.458,,11,19.0,6.1,2007-10-15,1,0,0,2,11120,1.128,0.962142857143,6
-44.796,167.553,,11,18.0,6.8,2007-10-15,1,0,0,2,11120,1.128,0.962142857143,6
-25.775,179.53,,11,509.3,6.6,2007-10-16,1,2,0,2,11122,1.181,0.962142857143,6
-6.31,154.77,,11,46.3,6.0,2007-10-21,1,0,1,2,11120,1.107,1.05475,7
-3.899,101.02,,10,21.0,6.8,2007-10-24,1,0,1,2,11020,0.932,1.05475,7
46.011,154.231,,07,20.0,6.1,2007-10-25,1,0,1,2,10720,1.06,1.05475,7
18.9,145.388,,01,207.0,7.2,2007-10-31,1,1,2,2,10121,1.37,1.181,7
51.418,-178.38,,05,28.0,6.0,2007-10-31,1,0,2,2,10520,1.37,1.181,7
-55.466,-128.966,,04,10.0,6.1,2007-11-02,1,0,3,2,10420,1.052,1.181,7
-51.777,161.318,,11,10.0,6.6,2007-11-10,1,0,0,2,11120,1.034,0.732714285714,6
-2.312,-77.838,,14,122.9,6.8,2007-11-16,1,1,0,2,11421,0.634,0.732714285714,6
-22.643,-66.323,,03,246.4,6.0,2007-11-18,1,1,1,2,10321,0.71,0.7095,6
-21.968,173.486,,11,10.0,6.0,2007-11-19,1,0,1,2,11120,0.885,0.7095,6
-21.185,-178.752,,11,558.3,6.3,2007-11-19,1,2,1,2,11122,0.885,0.7095,6
-22.917,-70.483,,03,15.0,6.1,2007-11-20,1,0,1,2,10320,0.997,0.7095,6
-6.907,155.672,,11,52.6,6.0,2007-11-20,1,0,1,2,11120,0.997,0.7095,6
-5.757,147.098,,11,53.0,6.8,2007-11-22,1,0,1,2,11120,0.644,0.7095,6
-8.224,118.467,,06,18.0,6.5,2007-11-25,1,0,2,2,10620,0.602,0.639571428571,6
-8.292,118.37,,06,20.0,6.5,2007-11-25,1,0,2,2,10620,0.602,0.639571428571,6
-2.238,100.413,,10,35.0,6.0,2007-11-25,1,0,2,2,11020,0.602,0.639571428571,6
-10.95,162.149,,11,16.0,6.6,2007-11-27,1,0,2,2,11120,0.548,0.639571428571,6
-36.756,-97.404,,04,10.0,6.3,2007-11-29,1,0,2,2,10420,0.677,0.639571428571,6
14.944,-61.274,,14,156.0,7.4,2007-11-29,1,1,2,2,11421,0.677,0.639571428571,6
-25.996,-177.514,,11,152.5,7.8,2007-12-09,1,1,3,2,11121,0.901,0.852428571429,6
-23.202,-70.549,,03,16.0,6.2,2007-12-13,1,0,0,2,10320,0.976,0.806571428571,6
-23.157,-70.479,,03,15.0,6.0,2007-12-13,1,0,0,2,10320,0.976,0.806571428571,6
-15.213,-172.367,,11,17.0,6.2,2007-12-13,1,0,0,2,11120,0.976,0.806571428571,6
-6.622,131.09,,06,57.0,6.4,2007-12-15,1,0,0,2,10620,0.366,0.806571428571,6
-7.526,127.474,,06,175.9,6.0,2007-12-15,1,1,0,2,10621,0.366,0.806571428571,6
-22.954,-70.182,,03,45.0,6.7,2007-12-16,1,0,0,2,10320,0.327,0.806571428571,6
-39.011,178.291,,11,20.0,6.6,2007-12-20,1,0,1,2,11120,0.957,0.76525,6
51.366,-178.979,,05,25.0,6.3,2007-12-21,1,0,1,2,10520,1.113,0.76525,6
-2.407,139.067,,06,20.0,6.2,2007-12-22,1,0,1,2,10620,0.947,0.76525,6
2.087,96.806,,10,23.0,6.1,2007-12-22,1,0,1,2,11020,0.947,0.76525,6
38.503,142.026,,07,48.4,6.1,2007-12-25,1,0,2,2,10720,0.295,0.605,6
-5.878,146.884,,11,34.0,6.3,2008-01-01,1,0,3,2,11120,0.405,0.572285714286,6
-2.782,101.032,,10,35.0,6.0,2008-01-04,1,0,3,2,11020,0.364,0.572285714286,6
51.163,-130.542,,05,10.0,6.4,2008-01-05,1,0,3,2,10520,0.853,0.572285714286,6
51.254,-130.746,,05,15.0,6.6,2008-01-05,1,0,3,2,10520,0.853,0.572285714286,6
37.216,22.693,,09,75.0,6.2,2008-01-06,1,1,3,2,10921,1.163,0.572285714286,6
51.649,-131.183,,05,10.0,6.1,2008-01-09,1,0,0,2,10520,0.593,0.215857142857,5
32.288,85.166,,13,10.0,6.4,2008-01-09,1,0,0,2,11320,0.593,0.215857142857,5
43.785,-127.264,,05,13.0,6.3,2008-01-10,1,0,0,2,10520,0.391,0.215857142857,5
-21.984,-179.535,,11,597.6,6.5,2008-01-15,1,2,0,2,11122,0.112,0.215857142857,5
2.346,126.816,,06,35.0,6.1,2008-01-20,1,0,1,2,10620,-0.146,-0.103125,4
1.011,97.442,,10,20.0,6.2,2008-01-22,1,0,1,2,11020,-0.038,-0.103125,4
-15.419,-175.589,,11,10.0,6.1,2008-01-22,1,0,1,2,11120,-0.038,-0.103125,4
-15.277,-175.348,,11,6.0,6.0,2008-01-22,1,0,1,2,11120,-0.038,-0.103125,4
-7.302,127.688,,06,8.0,6.2,2008-01-30,1,0,3,2,10620,-0.305,-0.049,4
-21.495,-179.352,,11,604.2,6.0,2008-02-01,1,2,3,2,11122,-0.394,-0.0177142857143,4
-20.166,-70.037,,03,35.0,6.3,2008-02-04,1,0,3,2,10320,0.328,-0.0177142857143,4
10.671,-41.899,,14,9.0,6.9,2008-02-08,1,0,0,2,11420,-0.475,-0.527285714286,4
-0.236,125.084,,06,38.0,6.0,2008-02-09,1,0,0,2,10620,-0.629,-0.527285714286,4
-60.797,-25.586,,03,8.0,6.6,2008-02-10,1,0,0,2,10320,-0.468,-0.527285714286,4
16.357,-94.304,,00,83.0,6.5,2008-02-12,1,1,0,2,10021,-0.718,-0.527285714286,4
-8.158,128.644,,06,19.0,6.2,2008-02-13,1,0,0,2,10620,-0.614,-0.527285714286,4
-21.346,-68.385,,03,130.1,6.1,2008-02-16,1,1,1,2,10321,0.256,0.504625,6
2.768,95.964,,10,26.0,7.4,2008-02-20,1,0,1,2,11020,0.455,0.504625,6
77.079,18.571,,09,12.0,6.1,2008-02-21,1,0,1,2,10920,0.481,0.504625,6
-57.335,-23.433,,03,14.0,6.8,2008-02-23,1,0,2,2,10320,1.222,1.34842857143,7
-2.405,99.931,,10,22.0,6.5,2008-02-24,1,0,2,2,11020,1.341,1.34842857143,7
-2.332,99.891,,10,25.0,6.6,2008-02-25,1,0,2,2,11020,1.39,1.34842857143,7
-2.245,99.808,,10,25.0,6.7,2008-02-25,1,0,2,2,11020,1.39,1.34842857143,7
-2.486,99.972,,10,25.0,7.2,2008-02-25,1,0,2,2,11020,1.39,1.34842857143,7
26.816,142.438,,01,15.0,6.2,2008-02-27,1,0,2,2,10120,1.311,1.34842857143,7
46.406,153.175,,07,10.0,6.5,2008-03-03,1,0,3,2,10720,2.102,1.91066666667,7
13.351,125.63,,08,24.0,6.9,2008-03-03,1,0,3,2,10820,2.102,1.91066666667,7
19.913,121.334,,08,10.0,6.0,2008-03-03,1,0,3,2,10820,2.102,1.91066666667,7
-2.18,99.823,,10,25.0,6.2,2008-03-03,1,0,3,2,11020,2.102,1.91066666667,7
-16.567,167.335,,11,13.0,6.4,2008-03-12,1,0,0,2,11120,1.825,1.75185714286,7
-16.489,167.183,,11,10.0,6.3,2008-03-12,1,0,0,2,11120,1.825,1.75185714286,7
-45.492,35.008,,02,10.0,6.0,2008-03-13,1,0,0,2,10220,1.706,1.75185714286,7
26.988,142.599,,01,10.0,6.0,2008-03-14,1,0,0,2,10120,1.486,1.75185714286,7
2.708,94.596,,10,25.0,6.0,2008-03-15,1,0,1,2,11020,1.286,1.36575,7
-29.252,-177.44,,11,25.0,6.2,2008-03-18,1,0,1,2,11120,1.258,1.36575,7
6.192,126.934,,06,45.0,6.1,2008-03-20,1,0,1,2,10620,1.509,1.36575,7
52.176,-178.716,,05,132.0,6.2,2008-03-22,1,1,1,2,10521,1.738,1.36575,7
-20.043,-68.963,,03,120.0,6.2,2008-03-24,1,1,2,2,10321,1.725,1.701,7
2.855,95.296,,10,20.0,6.3,2008-03-29,1,0,3,2,11020,1.582,1.701,7
-55.664,158.453,,11,16.0,7.1,2008-04-12,1,0,0,2,11120,1.17,1.333,7
-56.022,-28.035,,03,140.2,6.0,2008-04-14,1,1,1,2,10321,0.454,0.529125,6
13.564,-90.599,,14,33.0,6.1,2008-04-15,1,0,1,2,11420,0.32,0.529125,6
-18.609,-175.699,,11,10.0,6.3,2008-04-16,1,0,1,2,11120,0.462,0.529125,6
-17.342,-179.022,,11,553.8,6.3,2008-04-18,1,2,1,2,11122,0.647,0.529125,6
-7.815,125.694,,06,13.0,6.1,2008-04-19,1,0,1,2,10620,0.536,0.529125,6
-7.875,125.722,,06,10.0,6.0,2008-04-19,1,0,1,2,10620,0.536,0.529125,6
-20.273,168.796,,11,14.0,6.3,2008-04-19,1,0,1,2,11120,0.536,0.529125,6
22.881,121.619,,08,10.0,6.0,2008-04-23,1,0,2,2,10820,1.007,1.18214285714,7
-1.182,-23.471,,09,10.0,6.5,2008-04-24,1,0,2,2,10920,1.159,1.18214285714,7
-49.091,164.117,,11,10.0,6.1,2008-04-26,1,0,2,2,11120,1.386,1.18214285714,7
-58.739,-24.714,,03,35.0,6.1,2008-04-28,1,0,3,2,10320,1.106,1.18214285714,7
-19.941,168.953,,11,32.0,6.4,2008-04-28,1,0,3,2,11120,1.106,1.18214285714,7
-20.238,168.824,,11,35.0,6.1,2008-04-28,1,0,3,2,11120,1.106,1.18214285714,7
51.864,-177.528,,05,14.0,6.6,2008-05-02,1,0,3,2,10520,0.957,0.867,6
12.516,143.181,,01,76.0,6.8,2008-05-09,1,1,0,2,10121,0.521,0.729285714286,6
1.64,99.147,,10,10.0,6.0,2008-05-19,1,0,1,2,11020,0.745,0.89525,6
51.162,178.759,,05,27.0,6.3,2008-05-20,1,0,1,2,10520,0.685,0.89525,6
7.313,-34.897,,14,8.0,6.5,2008-05-23,1,0,2,2,11420,0.741,0.648,6
55.9055,-153.5083,,05,20.0,6.0,2008-05-25,1,0,2,2,10520,0.644,0.648,6
64.005,-21.013,,09,9.0,6.3,2008-05-29,1,0,3,2,10920,0.204,0.4495,5
-41.198,80.479,,02,9.0,6.4,2008-05-31,1,0,3,2,10220,0.438,0.4495,5
20.124,121.35,,08,31.0,6.3,2008-06-01,1,0,3,2,10820,0.642,0.4495,5
-59.384,149.66,,11,10.0,6.5,2008-06-01,1,0,3,2,11120,0.642,0.4495,5
-8.1,120.231,,06,14.0,6.0,2008-06-03,1,0,3,2,10620,0.726,0.4495,5
-10.509,161.273,,11,84.0,6.2,2008-06-03,1,1,3,2,11121,0.726,0.4495,5
-38.844,-91.623,,04,10.0,6.0,2008-06-05,1,0,0,2,10420,0.736,0.756142857143,6
-7.495,127.885,,06,122.0,6.0,2008-06-06,1,1,0,2,10621,0.928,0.756142857143,6
-36.623,-107.45,,04,10.0,6.0,2008-06-15,1,0,1,2,10420,0.55,0.4925,5
67.698,141.276,,07,18.0,6.1,2008-06-22,1,0,2,2,10720,0.384,0.433142857143,5
-20.768,-173.342,,11,38.0,6.2,2008-06-26,1,0,3,2,11120,0.746,0.646285714286,6
45.156,137.446,,07,326.0,6.0,2008-06-29,1,2,3,2,10722,0.71,0.646285714286,6
-58.227,-22.099,,03,8.0,7.0,2008-06-30,1,0,3,2,10320,0.555,0.646285714286,6
-23.37,-179.778,,11,581.2,6.2,2008-07-03,1,2,3,2,11122,0.203,0.646285714286,6
53.882,152.886,,07,632.8,7.7,2008-07-05,1,2,0,2,10722,0.204,0.365714285714,5
-15.986,-71.748,,03,123.0,6.2,2008-07-08,1,1,0,2,10321,0.38,0.365714285714,5
27.532,128.334,,08,43.0,6.0,2008-07-08,1,0,0,2,10820,0.38,0.365714285714,5
21.014,121.149,,08,14.0,6.2,2008-07-13,1,0,1,2,10820,1.071,0.961125,6
37.552,142.214,,07,22.0,7.0,2008-07-19,1,0,2,2,10720,1.001,0.824,6
-17.337,-177.312,,11,391.0,6.4,2008-07-19,1,2,2,2,11122,1.001,0.824,6
-11.066,164.616,,11,10.0,6.2,2008-07-19,1,0,2,2,11120,1.001,0.824,6
-11.041,164.493,,11,11.0,6.6,2008-07-19,1,0,2,2,11120,1.001,0.824,6
37.186,142.051,,07,22.0,6.0,2008-07-21,1,0,2,2,10720,0.941,0.824,6
39.802,141.464,,07,108.0,6.8,2008-07-23,1,1,2,2,10721,0.686,0.824,6
50.967,157.584,,07,27.0,6.2,2008-07-24,1,0,2,2,10720,0.585,0.824,6
-10.578,163.103,,11,10.0,6.0,2008-07-28,1,0,3,2,11120,1.229,1.0905,7
-5.916,130.195,,06,173.9,6.3,2008-08-04,1,1,0,2,10621,0.591,0.536142857143,6
32.756,105.494,,08,6.0,6.0,2008-08-05,1,0,0,2,10820,0.563,0.536142857143,6
-60.693,153.826,,11,10.0,6.3,2008-08-09,1,0,1,2,11120,0.163,0.446625,5
-60.648,153.771,,11,10.0,6.5,2008-08-09,1,0,1,2,11120,0.163,0.446625,5
11.055,91.814,,10,20.0,6.2,2008-08-10,1,0,1,2,11020,0.203,0.446625,5
-1.02,-21.843,,09,13.0,6.0,2008-08-11,1,0,1,2,10920,0.302,0.446625,5
12.897,124.319,,08,10.0,6.0,2008-08-15,1,0,1,2,10820,0.639,0.446625,5
-15.087,-173.476,,11,8.0,6.1,2008-08-19,1,0,2,2,11120,0.315,0.318285714286,5
25.039,97.697,,08,10.0,6.0,2008-08-21,1,0,2,2,10820,0.32,0.318285714286,5
-17.769,65.394,,02,6.0,6.0,2008-08-22,1,0,2,2,10220,0.152,0.318285714286,5
-7.641,-74.377,,14,154.0,6.4,2008-08-26,1,1,3,2,11421,0.43,0.442666666667,5
51.607,104.158,,08,16.0,6.3,2008-08-27,1,0,3,2,10820,0.428,0.442666666667,5
-0.252,-17.358,,09,12.0,6.3,2008-08-28,1,0,3,2,10920,0.47,0.442666666667,5
26.241,101.889,,08,11.0,6.0,2008-08-30,1,0,3,2,10820,0.501,0.442666666667,5
-6.146,147.258,,11,75.0,6.4,2008-08-30,1,1,3,2,11121,0.501,0.442666666667,5
-25.387,-177.636,,11,171.1,6.0,2008-09-01,1,1,0,2,11121,0.719,0.776,6
-26.736,-63.225,,03,569.6,6.3,2008-09-03,1,2,0,2,10322,0.978,0.776,6
-13.501,166.967,,11,110.0,6.9,2008-09-08,1,1,1,2,11121,0.584,0.749625,6
-19.964,169.108,,11,36.0,6.2,2008-09-08,1,0,1,2,11120,0.584,0.749625,6
26.743,55.828,,13,12.0,6.1,2008-09-10,1,0,1,2,11320,0.886,0.749625,6
8.093,-38.705,,14,9.0,6.6,2008-09-10,1,0,1,2,11420,0.886,0.749625,6
1.885,127.363,,06,96.0,6.6,2008-09-11,1,1,1,2,10621,1.041,0.749625,6
41.892,143.754,,07,25.0,6.8,2008-09-11,1,0,1,2,10720,1.041,0.749625,6
-4.554,-105.999,,04,11.0,6.0,2008-09-18,1,0,2,2,10420,0.387,0.388714285714,5
17.612,-105.497,,00,12.0,6.4,2008-09-24,1,0,3,2,10020,0.585,0.654857142857,6
30.836,83.487,,13,4.0,6.0,2008-09-25,1,0,3,2,11320,0.752,0.654857142857,6
-29.756,-177.683,,11,36.0,7.0,2008-09-29,1,0,3,2,11120,0.969,0.654857142857,6
-30.184,-177.176,,11,10.0,6.1,2008-10-05,1,0,0,2,11120,1.009,1.12957142857,7
33.886,69.47,,13,10.0,6.0,2008-10-05,1,0,0,2,11320,1.009,1.12957142857,7
29.807,90.35,,13,12.0,6.3,2008-10-06,1,0,0,2,11320,1.113,1.12957142857,7
-20.123,-64.971,,03,352.7,6.2,2008-10-12,1,2,1,2,10322,1.121,0.961375,6
14.423,-92.364,,14,24.0,6.7,2008-10-16,1,0,2,2,11420,1.279,1.18214285714,7
-21.863,-173.819,,11,29.0,6.9,2008-10-19,1,0,2,2,11120,1.13,1.18214285714,7
-18.414,-175.351,,11,233.4,6.4,2008-10-22,1,1,3,2,11121,0.853,0.905333333333,6
-2.635,145.574,,11,10.0,6.3,2008-10-23,1,0,3,2,11120,0.831,0.905333333333,6
-3.494,145.867,,11,18.3,6.0,2008-10-28,1,0,3,2,11120,1.101,0.905333333333,6
-9.02,-108.246,,04,10.0,6.1,2008-10-30,1,0,0,2,10420,1.322,1.39271428571,7
-3.399,148.712,,11,10.0,6.0,2008-11-01,1,0,0,2,11120,1.377,1.39271428571,7
51.552,-174.366,,05,36.0,6.1,2008-11-02,1,0,0,2,10520,1.353,1.39271428571,7
-17.135,168.458,,11,205.7,6.3,2008-11-04,1,1,0,2,11121,1.508,1.39271428571,7
-6.712,129.074,,06,10.0,6.2,2008-11-07,1,0,1,2,10620,0.962,0.944875,6
-14.829,168.032,,11,13.0,6.4,2008-11-07,1,0,1,2,11120,0.962,0.944875,6
-15.223,-174.232,,11,121.0,6.0,2008-11-08,1,1,1,2,11121,0.76,0.944875,6
37.565,95.833,,13,19.0,6.3,2008-11-10,1,0,1,2,11320,0.806,0.944875,6
1.271,122.091,,06,30.0,7.4,2008-11-16,1,0,2,2,10620,0.42,0.446285714286,5
8.267,-82.967,,14,32.0,6.3,2008-11-19,1,0,3,2,11420,0.135,0.446285714286,5
-8.947,159.553,,11,118.0,6.1,2008-11-21,1,1,3,2,11121,0.504,0.972142857143,6
-1.23,-13.933,,09,10.0,6.3,2008-11-22,1,0,3,2,10920,0.684,0.972142857143,6
-4.348,101.259,,10,24.0,6.3,2008-11-22,1,0,3,2,11020,0.684,0.972142857143,6
-22.523,171.199,,11,57.3,6.4,2008-11-22,1,0,3,2,11120,0.684,0.972142857143,6
54.203,154.322,,07,492.3,7.3,2008-11-24,1,2,3,2,10722,1.266,0.972142857143,6
-18.701,-177.716,,11,386.0,6.0,2008-11-29,1,2,0,2,11122,1.525,1.167,7
-7.393,124.745,,06,398.0,6.4,2008-12-06,1,2,1,2,10622,0.704,0.66425,6
-53.005,106.823,,02,11.0,6.3,2008-12-08,1,0,1,2,10220,0.675,0.66425,6
-15.929,168.173,,11,224.1,6.1,2008-12-09,1,1,1,2,11121,0.752,0.66425,6
-31.232,-176.924,,11,18.0,6.8,2008-12-09,1,0,1,2,11120,0.752,0.66425,6
-12.337,166.572,,11,51.0,6.0,2008-12-10,1,0,1,2,11120,0.701,0.66425,6
-32.458,-71.726,,03,18.0,6.2,2008-12-18,1,0,2,2,10320,-0.043,0.139428571429,5
-32.473,-72.051,,03,25.0,6.0,2008-12-18,1,0,2,2,10320,-0.043,0.139428571429,5
36.541,142.425,,07,19.0,6.3,2008-12-20,1,0,3,2,10720,0.148,0.351714285714,5
-17.29,-171.909,,11,9.0,6.0,2008-12-24,1,0,3,2,11120,0.547,0.351714285714,5
5.752,125.377,,06,206.0,6.3,2008-12-25,1,1,3,2,10621,0.572,0.351714285714,5
36.419,70.743,,13,204.8,6.6,2009-01-03,1,1,0,2,11321,0.559,1.11785714286,7
-0.659,133.434,,06,16.0,6.0,2009-01-06,1,0,1,2,10620,0.53,0.4985,5
10.165,-84.197,,14,14.0,6.1,2009-01-08,1,0,1,2,11420,0.464,0.4985,5
-13.147,66.078,,02,10.0,6.0,2009-01-13,1,0,2,2,10220,0.811,1.287,7
46.857,155.154,,07,36.0,7.4,2009-01-15,1,0,2,2,10720,1.27,1.287,7
-22.352,170.635,,11,27.0,6.7,2009-01-15,1,0,2,2,11120,1.27,1.287,7
-30.199,-177.951,,11,33.0,6.4,2009-01-18,1,0,3,2,11120,1.972,1.287,7
-22.477,170.806,,11,35.0,6.0,2009-01-19,1,0,3,2,11120,1.733,1.21057142857,7
-22.596,170.911,,11,12.0,6.6,2009-01-19,1,0,3,2,11120,1.733,1.21057142857,7
-22.689,171.043,,11,24.0,6.1,2009-01-21,1,0,3,2,11120,1.223,1.21057142857,7
-7.307,128.568,,06,146.7,6.1,2009-01-22,1,1,3,2,10621,1.234,1.21057142857,7
-5.912,148.511,,11,44.0,6.1,2009-01-22,1,0,3,2,11120,1.234,1.21057142857,7
-13.582,-76.558,,03,21.0,6.0,2009-02-02,1,0,0,2,10320,1.093,1.13785714286,7
-6.567,-81.15,,14,15.0,6.0,2009-02-09,1,0,1,2,11420,1.38,1.64225,7
-5.854,-80.891,,14,21.0,6.1,2009-02-15,1,0,2,2,11420,0.422,0.576714285714,6
-30.724,-178.617,,11,13.0,6.0,2009-02-17,1,0,3,2,11120,0.311,0.576714285714,6
-27.424,-176.33,,11,25.0,7.0,2009-02-18,1,0,3,2,11120,0.328,0.468285714286,5
3.679,126.561,,06,32.0,6.0,2009-02-22,1,0,3,2,10620,0.518,0.468285714286,5
-60.525,-24.796,,03,15.0,6.3,2009-02-28,1,0,0,2,10320,0.671,0.727714285714,6
80.324,-1.853,,05,9.0,6.5,2009-03-06,1,0,1,2,10520,1.006,0.706375,6
5.686,-82.767,,14,9.0,6.3,2009-03-12,1,0,1,2,11420,0.289,0.706375,6
3.807,126.552,,06,35.0,6.3,2009-03-16,1,0,2,2,10620,0.823,0.712,6
-2.952,139.543,,06,93.0,6.0,2009-03-28,1,1,0,2,10621,1.183,1.26757142857,7
-3.522,144.102,,11,10.0,6.4,2009-04-01,1,0,0,2,11120,1.263,1.26757142857,7
5.149,127.201,,06,48.0,6.3,2009-04-04,1,0,1,2,10620,1.138,1.187875,7
42.334,13.334,,09,8.8,6.3,2009-04-06,1,0,1,2,10920,1.29,1.187875,7
46.049,151.548,,07,31.0,6.9,2009-04-07,1,0,1,2,10720,1.271,1.187875,7
-3.115,100.471,,10,22.0,6.3,2009-04-15,1,0,2,2,11020,1.032,0.944714285714,6
