,”long","lat","clust"
"611313",70.4041,36.5376,14
"611314",-112.0352,46.5037,1
"611315",-179.0436,-33.2076,5
"611316",-129.0826,47.5285,6
"611317",-177.5665,-30.487,5
"611318",-177.202,-30.1702,5
"611319",124.3209,-0.022,7
"611320",28.4181,-1.5703,10
"611321",168.1299,-20.7282,5
"611322",93.204,14.2933,11
"611323",126.4538,1.5577,7
"611324",-179.627,-22.821,5
"611325",133.4655,-7.9341,7
"611326",-152.77,59.8882,6
"611327",-71.7082,-31.0531,4
"611328",-71.7512,-31.0669,4
"611329",145.3825,15.0102,2
"611330",-92.3823,14.5184,15
"611331",161.6412,54.294,13
"611332",132.0155,0.7657,7
"611333",-97.3859,35.9502,1
"611334",-28.4605,0.8016,15
"611335",122.2589,13.8147,9
"611336",139.6726,35.5381,8
"611337",-27.8039,-55.4201,4
"611338",-153.3145,59.6805,6
"611339",146.0295,-3.3139,12
"611340",145.8373,19.3267,2
"611341",125.9979,6.1165,7
"611342",-178.6537,-17.7819,5
"611343",177.0126,-36.8552,5
"611344",-176.0253,52.0546,13
"611345",-67.6702,18.944,15
"611346",72.5322,37.9452,14
"611347",151.6327,-5.3791,12
"611348",122.3308,13.7942,9
"611349",-71.7805,-31.0795,4
"611350",-71.6722,-31.0778,4
"611351",122.3676,13.752,9
"611352",-64.468,18.8645,15
"611353",139.1204,36.3763,8
"611354",126.105,0.7735,7
"611355",-67.427,-20.9585,4
"611356",-153.3144,59.6793,6
"611357",77.7963,-33.4894,3
"611358",-3.766,35.5936,10
"611359",-3.8796,35.6181,10
"611360",129.2307,-7.304,7
"611361",151.9251,-4.6434,12
"611362",-73.7353,-36.2029,4
"611363",-73.6293,-36.184,4
"611364",-97.5533,36.3214,1
"611365",52.3822,28.6633,14
"611366",-97.2566,36.1753,1
"611367",168.2547,-18.7963,12
"611368",129.7078,26.1573,9
"611369",169.0573,-19.0752,5
"611370",137.5124,42.1411,8
"611371",140.3681,-2.5481,7
"611372",122.9826,0.0552,7
"611373",129.5395,-6.6975,7
"611374",140.0072,33.2803,8
"611375",-97.814,36.57,1
"611376",-97.8167,36.5709,1
"611377",85.3377,27.8782,14
"611378",-74.5878,-7.8172,15
"611379",153.6169,-4.4342,12
"611380",-145.8128,59.5548,6
"611381",153.8089,-4.5437,12
"611382",157.7988,53.2732,8
"611383",-179.6502,-22.8442,5
"611384",120.5999,22.9401,9
"611385",-149.7673,63.0301,6
"611386",141.5855,-5.2791,7
"611387",-163.653,53.7876,13
"611388",97.0034,-0.5452,11
"611389",-179.756,-23.723,5
"611390",139.4919,36.702,8
"611391",142.3471,24.5018,2
"611392",147.768,-6.3685,12
"611393",130.1314,-5.2957,7
"611394",178.433,52.434,13
"611395",179.1583,51.9973,13
"611396",25.8123,34.8691,10
"611397",141.7152,38.2787,8
"611398",-153.3491,59.6451,6
"611399",-155.2153,19.3008,13
"611400",-64.5463,18.2048,15
"611401",-179.1364,-23.3694,5
"611402",174.9389,-16.9899,5
"611403",-172.8947,-14.8945,5
"611404",-66.5387,19.315,15
"611405",96.8068,2.2187,11
"611406",126.9585,3.8334,7
"611407",-151.7194,59.2921,6
"611408",174.9525,-17.2652,5
"611409",-74.5031,-8.9287,15
"611410",127.0324,-10.0238,7
"611411",-66.4715,18.677,15
"611412",30.7111,-29.508,3
"611413",-97.1806,35.9745,1
"611414",-97.1766,35.9737,1
"611415",-89.581,13.3402,15
"611416",-179.8735,-24.3686,5
"611417",-177.512,-25.3635,5
"611418",-73.0439,6.8302,15
"611419",-179.1043,51.3487,13
"611420",-177.6692,-18.8316,5
"611421",130.0561,-6.4426,7
"611422",120.3146,22.8801,9
"611423",145.6123,18.5923,2
"611424",-148.4715,60.4789,6
"611425",141.8165,27.7473,2
"611426",-64.455,18.9057,15
"611427",140.9792,42.6407,8
"611428",167.9154,-15.0117,12
"611429",-65.0017,20.2927,15
"611430",148.3573,20.2517,2
"611431",139.8351,31.0624,8
"611432",151.4854,-5.5096,12
"611433",-97.7746,36.8274,1
"611434",123.3576,25.1198,9
"611435",-97.1795,35.9734,1
"611436",153.5623,-4.5072,12
"611437",-66.7737,19.1153,15
"611438",-104.957,37.0868,1
"611439",-178.6164,-20.3108,5
"611440",-67.7392,18.1108,15
"611441",140.5468,36.7648,8
"611442",-173.3951,-15.2216,5
"611443",-72.1566,-31.7876,4
"611444",116.7716,-11.655,7
"611445",-67.1349,-24.169,4
"611446",158.6935,-9.0563,12
"611447",145.22,14.0933,2
"611448",-153.1341,59.7568,6
"611449",127.6846,-1.2579,7
"611450",-92.1844,14.0698,15
"611451",139.9667,36.0156,8
"611452",-65.244,19.0637,15
"611453",-65.1747,19.1698,15
"611454",-178.0911,-18.1134,5
"611455",70.3108,36.5279,14
"611456",-11.1349,36.6186,10
"611457",-169.4879,52.4241,13
"611458",-172.3556,-15.7498,5
"611459",-151.3425,58.2219,6
"611460",-97.1792,35.9748,1
"611461",-65.185,19.094,15
"611462",-178.2355,-20.4983,5
"611463",-179.5586,-22.9233,5
"611464",176.5394,-16.81,5
"611465",69.3101,-22.9272,3
"611466",123.4775,24.2999,9
"611467",127.1679,10.578,7
"611468",98.324,27.2437,9
"611469",99.677,26.1265,9
"611470",97.8505,31.1369,9
"611471",-170.3645,52.2305,13
"611472",-173.0669,-19.4465,5
"611473",70.2478,36.5306,14
"611474",-27.2862,-56.258,4
"611475",-68.9182,-20.6951,4
"611476",-178.082,-20.3022,5
"611477",71.078,36.3944,14
"611478",-146.3651,61.5547,6
"611479",178.4025,51.8375,13
"611480",-64.133,18.805,15
"611481",145.5661,19.1823,2
"611482",-64.594,18.86,15
"611483",178.6307,-35.5299,5
"611484",-66.3425,19.3815,15
"611485",-119.9733,35.4643,1
"611486",121.0568,13.8584,9
"611487",-97.3102,35.54,1
"611488",179.8292,-37.8368,5
"611489",123.7509,-10.1856,7
"611490",-3.8782,35.3652,10
"611491",168.5789,-19.2704,12
"611492",-71.9747,-32.074,4
"611493",167.7259,-17.4747,12
"611494",132.3781,-0.4322,7
"611495",-177.9006,-31.4695,5
"611496",139.0457,-4.0589,7
"611497",-153.0709,59.7822,6
"611498",115.6241,-8.363,7
"611499",126.5027,5.9627,7
"611500",14.8791,37.023,10
"611501",23.6515,35.1622,10
"611502",154.7421,-6.6207,12
"611503",-174.4986,-13.4112,5
"611504",142.0012,38.1372,8
"611505",128.0947,-7.4897,7
"611506",124.7454,-2.2833,7
"611507",-155.287,18.9408,13
"611508",-43.803,28.3132,15
"611509",123.6031,3.2519,7
"611510",-43.8635,28.3375,15
"611511",-172.4744,-19.0907,5
"611512",-97.416,19.6837,1
"611513",-43.78,28.2969,15
"611514",-43.7644,28.3818,15
"611515",-43.7664,28.3826,15
"611516",-71.9392,-32.113,4
"611517",-67.35,45.605,1
"611518",173.0747,-42.1199,5
"611519",-43.7533,28.3489,15
"611520",121.7127,23.8893,9
"611521",171.4329,52.8435,13
"611522",-43.7191,28.3914,15
"611523",126.6116,4.0797,7
"611524",152.7107,47.1379,8
"611525",86.284,30.8319,14
"611526",-43.4625,29.0488,15
"611527",124.2105,5.7286,7
"611528",110.7225,-9.2811,11
"611529",149.7346,-4.7499,12
"611530",-64.3625,18.7643,15
"611531",-68.4967,17.799,15
"611532",54.0466,14.2927,14
"611533",-43.6161,28.3051,15
"611534",-43.7599,28.2928,15
"611535",-72.1428,74.0578,6
"611536",123.8419,1.1492,7
"611537",-73.2752,-15.5046,4
"611538",-173.2386,52.6934,13
"611539",160.0704,52.3015,13
"611540",-174.8855,-16.1056,5
"611541",125.1065,4.6531,7
"611542",179.7,51.4076,13
"611543",-86.7168,11.1962,15
"611544",-26.0467,-57.8904,4
"611545",130.2217,-5.8298,7
"611546",25.9739,34.9082,10
"611547",66.8312,2.142,14
"611548",153.9196,47.8715,8
"611549",-74.0096,-37.1309,4
"611550",-174.8072,-18.0648,5
"611551",-172.4909,-19.0998,5
"611552",76.0777,32.9944,14
"611553",-96.748,36.2597,1
"611554",152.7733,-6.7241,12
"611555",179.7153,51.214,13
"611556",-155.0215,19.3452,13
"611557",-93.8297,14.6664,15
"611558",-172.7024,-15.6022,5
"611559",125.2798,12.8103,7
"611560",23.6362,35.171,10
"611561",-86.1834,12.0754,15
"611562",163.5677,-11.0143,12
"611563",-152.9746,59.788,6
"611564",127.1303,-7.7148,7
"611565",-92.3409,15.8664,15
"611566",146.7563,-5.8478,12
"611567",-73.856,-36.8157,4
"611568",-172.7792,-16.025,5
"611569",-66.7322,-22.6471,4
"611570",-172.7296,-15.9834,5
"611571",155.4338,-6.6912,12
"611572",-177.4626,-18.5611,5
"611573",-71.5838,-30.5723,4
"611574",-172.9109,-19.6172,5
"611575",126.8828,8.1759,7
"611576",171.446,52.6211,13
"611577",-71.6663,-30.5812,4
"611578",113.093,-9.0938,11
"611579",-71.5828,-30.6644,4
"611580",-71.6034,-30.6031,4
"611581",-71.5663,-30.633,4
"611582",3.0859,36.5297,10
"611583",-71.6542,-30.676,4
"611584",-87.1313,11.5735,15
"611585",-149.7322,63.1586,6
"611586",134.4166,-1.2204,7
"611587",-73.8018,-36.8333,4
"611588",-28.6416,39.6102,10
"611589",126.6841,8.2725,7
"611590",-150.2371,60.4211,6
"611591",179.9513,-24.8745,5
"611592",-71.6581,-30.5747,4
"611593",94.2434,54.7069,14
"611594",66.8755,-16.4447,3
"611595",-127.2914,41.0922,1
"611596",-67.3389,-21.0111,4
"611597",-105.7164,17.756,1
"611598",-73.7564,-36.8221,4
"611599",-139.303,58.1738,6
"611600",160.8259,-10.2456,12
"611601",-71.8238,-30.596,4
"611602",-152.9049,59.7693,6
"611603",-174.7023,-20.229,5
"611604",-109.8798,25.577,1
"611605",85.6292,27.7118,14
"611606",179.7874,-31.9877,5
"611607",-141.4224,-56.8587,5
"611608",-153.1543,59.7134,6
"611609",-153.1663,59.7193,6
"611610",128.07,-7.6723,7
"611611",161.6349,-10.1982,12
"611612",70.809,36.5573,14
"611613",-155.611,19.4288,13
"611614",154.8453,-5.797,12
"611615",-97.8933,37.0563,1
"611616",-179.7918,-32.9972,5
"611617",-174.619,-20.4137,5
"611618",71.1977,36.1167,14
"611619",145.4506,12.7094,2
"611620",145.5301,12.8382,2
"611621",122.1404,0.1549,7
"611622",-73.0323,6.7957,15
"611623",72.8922,41.0468,14
"611624",119.1624,-10.24,7
"611625",-88.8526,13.06,15
"611626",153.5791,-4.4069,12
"611627",-165.1587,53.506,13
"611628",-165.1303,53.4559,13
"611629",-153.2767,59.6785,6
"611630",153.9106,-4.249,12
"611631",126.011,8.2412,7
"611632",-68.4162,18.252,15
"611633",-68.6818,18.3285,15
"611634",-67.9687,19.0423,15
"611635",-82.6967,3.939,15
"611636",-73.135,6.818,15
"611637",178.3343,50.047,13
"611638",124.2018,13.085,7
"611639",82.7343,43.51,14
"611640",-99.0049,36.5113,1
"611641",-173.4078,-16.9363,5
"611642",158.1924,52.3013,8
"611643",125.3355,9.3081,7
"611644",-13.7861,-25.7065,4
"611645",179.0756,50.334,13
"611646",-98.7524,36.4787,1
"611647",-98.7459,36.4791,1
"611648",125.7507,21.8652,9
"611649",-68.7163,-31.3,4
"611650",150.439,45.9406,8
"611651",126.9643,8.0695,7
"611652",178.971,50.385,13
"611653",-76.7397,-6.1375,15
"611654",123.2338,24.9168,9
"611655",-154.814,57.4009,6
"611656",3.3459,79.3466,6
"611657",152.4479,-4.903,12
"611658",126.4746,7.947,7
"611659",-27.2733,-55.6541,4
"611660",119.1814,-9.0862,7
"611661",-69.185,-25.849,4
"611662",-71.5236,-30.6297,4
"611663",-68.0965,18.0577,15
"611664",-127.0169,43.2545,6
"611665",-72.4626,-16.4456,4
"611666",-117.278,31.9258,1
"611667",-175.0346,-17.2554,5
"611668",119.4013,-9.6338,7
"611669",-63.8395,17.5288,15
"611670",-152.808,60.011,6
"611671",127.5372,27.0608,9
"611672",-62.9175,17.3284,15
"611673",-139.2728,58.3254,6
"611674",75.8348,-30.3579,3
"611675",-173.7362,-16.5387,5
"611676",-178.6449,-20.8441,5
"611677",130.0576,29.3631,9
"611678",122.8766,24.6559,9
"611679",146.7455,-6.1042,12
"611680",147.4638,43.9873,8
"611681",179.4495,50.2554,13
"611682",146.6644,-6.0271,12
"611683",96.76,2.0151,11
"611684",-177.9446,-20.6326,5
"611685",123.3982,24.88,9
"611686",164.1517,-11.1731,12
"611687",-155.0523,19.3513,13
"611688",124.2772,-9.4036,7
"611689",119.2984,-9.8987,7
"611690",-172.3429,52.0011,13
"611691",-164.1499,53.3155,13
"611692",-174.6397,-22.9108,5
"611693",122.955,-7.9023,7
"611694",162.8192,-11.3289,12
"611695",163.3051,-11.2129,12
"611696",97.3116,1.3419,11
"611697",162.9839,-11.2308,12
"611698",122.2342,-9.5614,7
"611699",-71.314,-31.724,4
"611700",129.6945,-6.9369,7
"611701",-70.3089,-19.9598,4
"611702",144.0861,13.6459,2
"611703",145.8266,-5.2553,12
"611704",70.4939,36.5054,14
"611705",103.4395,-6.4241,11
"611706",-178.4968,-17.4712,5
"611707",123.766,6.7459,7
"611708",0.4965,72.1654,10
"611709",-173.3617,50.8846,13
"611710",151.6587,-4.6572,12
"611711",-119.6772,35.7323,1
"611712",126.5549,3.5848,7
"611713",162.7024,-11.2667,12
"611714",-70.8025,-16.8932,4
"611715",162.0432,55.0385,13
"611716",-119.591,41.8839,1
"611717",-177.9199,-21.3092,5
"611718",-173.818,-22.4215,5
"611719",138.7041,30.0295,8
"611720",-67.4795,19.2878,15
"611721",38.0244,-44.7361,3
"611722",125.8084,8.4231,7
"611723",70.7096,36.7057,14
"611724",108.4841,-7.2832,11
"611725",-70.6942,-20.6352,4
"611726",139.9363,-4.3999,7
"611727",-173.2374,51.7785,13
"611728",-98.7056,36.4905,1
"611729",-178.4654,-18.038,5
"611730",-98.7392,36.4812,1
"611731",-97.789,36.8766,1
"611732",-98.718,36.5013,1
"611733",-135.3282,55.4894,6
"611734",-98.7021,36.5188,1
"611735",71.4161,36.6957,14
"611736",-91.3045,13.6598,15
"611737",126.4917,5.4329,7
"611738",-177.5944,-30.3694,5
"611739",125.1934,10.541,7
"611740",-98.7596,36.4648,1
"611741",112.1199,56.1736,8
"611742",108.5707,-9.4645,11
"611743",70.8196,36.5751,14
"611744",-98.7027,36.5244,1
"611745",-97.4841,36.0624,1
"611746",-4.4143,81.7216,6
"611747",89.1686,27.0333,14
"611748",-98.7563,36.466,1
"611749",-70.8947,-20.207,4
"611750",147.6598,43.6075,8
"611751",172.7576,-43.4808,5
"611752",-69.445,-19.143,4
"611753",-152.3425,58.8977,6
"611754",-98.7638,36.455,1
"611755",122.5171,8.5294,7
"611756",-98.7589,36.4673,1
"611757",-67.6123,18.91,15
"611758",-67.4972,19.1582,15
"611759",-38.9113,8.0408,15
"611760",-75.091,-39.445,4
"611761",170.0297,-21.3535,5
"611762",-98.7089,36.5082,1
"611763",-67.866,19.1398,15
"611764",141.2387,37.356,8
"611765",-171.8895,-17.4196,5
"611766",158.5523,54.0438,13
"611767",-156.4177,56.624,6
"611768",-68.4167,-21.7997,4
"611769",-90.3038,14.3446,15
"611770",-153.9268,63.3644,6
"611771",-178.3096,-15.1039,5
"611772",-64.6728,18.9997,15
"611773",-117.1177,33.8917,1
"611774",168.6169,-16.6357,12
"611775",-91.7084,13.9327,15
"611776",-139.17,58.2031,6
"611777",-98.75,36.4663,1
"611778",-64.3587,19.3215,15
"611779",-178.9901,-17.6076,5
"611780",-178.6335,-17.8137,5
"611781",-97.7101,36.2831,1
"611782",136.9267,36.1372,8
"611783",-173.9486,-16.4495,5
"611784",-64.529,19.2327,15
"611785",-173.2191,-15.367,5
"611786",-155.4732,19.1685,13
"611787",150.3746,-5.2253,12
"611788",17.4307,43.0612,10
"611789",-13.6821,-1.0923,10
"611790",-88.0661,12.1181,15
"611791",-73.3571,12.3341,15
"611792",126.5172,8.4136,7
"611793",-88.0486,12.1726,15
"611794",138.8759,30.2781,8
"611795",47.8992,32.3956,14
"611796",123.4751,24.9075,9
"611797",70.1651,30.2409,14
"611798",126.4717,3.1307,7
"611799",73.0558,38.5066,14
"611800",155.011,-6.2952,12
"611801",-95.4872,16.7264,1
"611802",-70.7879,19.6126,15
"611803",-173.2648,51.9785,13
"611804",-98.7511,36.472,1
"611805",-179.3549,-21.9286,5
"611806",143.2989,43.1156,8
"611807",120.1431,18.0673,9
"611808",132.4985,-2.6882,7
"611809",-177.6382,-30.3042,5
"611810",105.8007,-7.5997,11
"611811",-98.7307,36.4799,1
"611812",-152.4217,61.7581,6
"611813",131.1502,-0.7058,7
"611814",-169.7376,56.5494,13
"611815",153.4185,-4.5163,12
"611816",-98.7642,36.4549,1
"611817",-66.8286,-23.6513,4
"611818",120.9098,23.0183,9
"611819",-77.5714,-12.1156,4
"611820",103.7083,27.3516,9
"611821",-14.8442,-1.4419,10
"611822",-150.0171,60.8913,6
"611823",146.1665,18.3582,2
"611824",-176.3808,51.9744,13
"611825",-70.3686,9.36,15
"611826",-143.2535,57.1036,6
"611827",138.2577,-1.8585,7
"611828",-166.886,53.2561,13
"611829",-175.4788,-20.9981,5
"611830",-175.4516,-21.3428,5
"611831",125.191,5.8764,7
"611832",-118.8573,37.5713,1
"611833",-175.1954,-21.6413,5
"611834",134.0328,-3.8029,7
"611835",-164.538,65.435,6
"611836",-118.8563,37.5758,1
"611837",21.7826,37.5665,10
"611838",-98.7628,36.4704,1
"611839",164.483,-49.048,5
"611840",125.7663,5.9614,7
"611841",-153.0802,59.7627,6
"611842",159.278,-8.2306,12
"611843",-97.3526,36.2619,1
"611844",-85.2811,1.2427,15
"611845",26.9336,34.9502,10
"611846",71.9082,41.2634,14
"611847",155.6538,-7.117,12
"611848",120.91,22.99,9
"611849",-86.4178,11.7706,15
"611850",-92.0696,-41.578,4
"611851",120.9279,23.0397,9
"611852",-97.1648,35.7209,1
"611853",153.4785,-61.6314,5
"611854",141.1115,35.587,8
"611855",-114.916,31.8567,1
"611856",125.3271,2.2697,7
"611857",-70.961,-20.082,4
"611858",130.1753,-6.365,7
"611859",125.8842,9.9585,7
"611860",179.6837,-32.4527,5
"611861",114.5464,-6.4606,7
"611862",-116.8633,34.3027,1
"611863",66.6607,-14.566,3
"611864",-73.5429,-16.425,4
"611865",-153.3302,59.6676,6
"611866",-104.8006,15.4497,1
"611867",-104.9912,14.7969,1
"611868",-104.8331,15.5982,1
"611869",128.412,-7.5312,7
"611870",-70.884,-25.865,4
"611871",106.7131,-7.6087,11
"611872",-73.8341,-16.5969,4
"611873",-175.4591,-20.8594,5
"611874",-69.135,-19.809,4
"611875",106.955,-7.3285,11
"611876",-175.0432,-18.0931,5
"611877",-72.0521,-30.4432,4
"611878",-179.5437,-24.3768,5
"611879",-71.3495,-30.2324,4
"611880",131.3353,-3.5184,7
"611881",172.4826,-14.2542,5
"611882",-68.9402,-21.4583,4
"611883",165.767,-47.3103,5
"611884",128.369,-8.6825,7
"611885",127.4974,-0.5913,7
"611886",152.635,-4.6597,12
"611887",167.5705,-15.4909,12
"611888",-15.8518,-33.0608,4
"611889",125.423,12.9753,7
"611890",125.5148,13.0112,7
"611891",131.3494,-3.5612,7
"611892",111.3514,-10.4684,11
"611893",-72.8943,-15.6653,4
"611894",-69.523,-19.054,4
"611895",-118.4035,37.2023,1
"611896",-98.7489,36.4562,1
"611897",93.4977,26.196,9
"611898",-178.0049,-18.0035,5
"611899",-118.3998,37.2023,1
"611900",-125.1669,-55.7848,4
"611901",-152.8894,59.8333,6
"611902",164.6036,-49.0336,5
"611903",142.2445,-53.7717,5
"611904",-69.3089,-31.4615,4
"611905",-172.9825,-16.3459,5
"611906",122.2521,19.4466,9
"611907",-98.7617,36.4745,1
"611908",-66.6423,-23.9387,4
"611909",-93.69,15.7054,15
"611910",164.722,-62.4201,5
"611911",-175.3322,51.5298,13
"611912",70.4505,38.4415,14
"611913",47.8873,32.356,14
"611914",152.5742,-4.6387,12
"611915",-169.5596,51.9377,13
"611916",-174.573,52.5041,13
"611917",126.312,0.8843,7
"611918",127.7532,4.6554,7
"611919",-177.6292,-30.4749,5
"611920",-97.1626,35.7218,1
"611921",-178.6022,-16.833,5
"611922",-98.7703,36.4585,1
"611923",-98.7566,36.4648,1
"611924",-178.0957,-21.3534,5
"611925",128.1964,27.9492,9
"611926",-71.6783,-31.2139,4
"611927",-175.2744,-20.8953,5
"611928",-177.718,-30.4826,5
"611929",-72.9565,3.6211,15
"611930",-72.0981,-30.5191,4
"611931",66.6307,-13.0898,3
"611932",-73.0318,6.878,15
"611933",161.1234,-10.2922,12
"611934",126.8213,7.1014,7
"611935",167.3872,-14.8761,12
"611936",129.0601,0.861,7
"611937",94.5109,5.4002,11
"611938",129.1201,0.7992,7
"611939",122.2149,11.4288,7
"611940",-97.1624,35.7232,1
"611941",129.7621,-6.5504,7
"611942",-97.3902,35.6626,1
"611943",101.4852,-3.5091,11
"611944",126.7376,-7.6583,7
"611945",-177.0777,-25.7323,5
"611946",129.1475,0.7609,7
"611947",129.1699,0.9737,7
"611948",-117.5416,37.4798,1
"611949",95.8064,2.5729,11
"611950",122.98,24.4683,9
"611951",129.0797,0.7247,7
"611952",-179.3881,-33.1602,5
"611953",-75.6154,-9.5972,4
"611954",71.3121,39.0598,14
"611955",-27.5661,-56.2549,4
"611956",120.9344,22.9843,9
"611957",129.0385,0.8047,7
"611958",120.896,23.013,9
"611959",-150.162,63.0715,6
"611960",-71.4573,-30.5832,4
"611961",26.2948,34.909,10
"611962",-71.7109,-30.3878,4
"611963",21.812,35.6008,10
"611964",26.3103,35.0575,10
"611965",-88.6707,13.1003,15
"611966",70.3403,36.4991,14
"611967",172.8571,-43.4901,5
"611968",145.6408,17.7588,2
"611969",35.8528,39.0192,10
"611970",-61.4613,16.6412,15
"611971",-69.166,-20.31,4
"611972",129.0944,-5.5703,7
"611973",154.8993,48.8774,8
"611974",129.4977,-2.963,7
"611975",126.3856,5.7642,7
"611976",144.7252,42.1709,8
"611977",144.7388,42.2081,8
"611978",-97.1672,35.721,1
"611979",-164.7784,53.5052,13
"611980",139.5514,-3.7255,7
"611981",126.9742,6.5287,7
"611982",152.6235,-5.3608,12
"611983",123.6685,12.4175,7
"611984",144.9936,22.2296,2
"611985",-173.1129,-16.3006,5
"611986",60.0573,17.2102,14
"611987",152.7003,-5.499,12
"611988",125.2747,13.0086,7
"611989",136.8231,7.7394,7
"611990",-87.6298,12.595,15
"611991",-152.92,59.8545,6
"611992",-177.7287,-18.736,5
"611993",-68.877,-28.6642,4
"611994",113.8356,-8.0756,11
"611995",137.8228,32.1186,8
"611996",-115.7459,-24.3276,4
"611997",-175.552,51.9661,13
"611998",-77.873,-45.6796,4
"611999",140.2616,35.6154,8
"612000",126.1679,26.4646,9
"612001",128.9489,2.4038,7
"612002",-120.791,35.543,1
"612003",-88.8387,13.8074,15
"612004",128.8973,2.2012,7
"612005",-178.3309,-31.332,5
"612006",-177.5343,-15.6306,5
"612007",-71.5732,-30.5898,4
"612008",-169.6714,51.9054,13
"612009",-155.4023,19.2015,13
"612010",-98.6849,36.529,1
"612011",143.6016,39.2427,8
"612012",-72.9461,-31.1107,4
"612013",-155.2063,19.3588,13
"612014",157.6338,-8.4651,12
"612015",128.8576,2.1892,7
"612016",126.5725,27.23,9
"612017",166.3036,-11.362,12
"612018",-153.1907,56.7763,6
"612019",-169.5136,52.5086,13
"612020",-169.7456,52.491,13
"612021",-97.401,35.6644,1
"612022",-169.9856,52.3712,13
"612023",152.7746,-5.2376,12
"612024",142.2397,37.2438,8
"612025",-98.6839,36.5322,1
"612026",-134.0488,65.4763,6
"612027",152.9235,-4.1191,12
"612028",49.9349,31.5726,14
"612029",-28.6384,-59.873,4
"612030",45.8397,32.0788,14
"612031",125.4312,12.4132,7
"612032",97.6639,0.0308,11
"612033",152.8345,-4.0591,12
"612034",-98.7433,36.4775,1
"612035",-77.6806,-45.7308,4
"612036",178.7606,51.7457,13
"612037",71.671,41.0311,14
"612038",-92.5014,14.3323,15
"612039",127.4856,5.4405,7
"612040",148.6211,-6.1578,12
"612041",-153.2608,59.6592,6
"612042",126.5425,5.9268,7
"612043",-71.6847,-15.8825,4
"612044",154.0053,-5.1783,12
"612045",70.0646,31.802,14
"612046",129.4157,-3.0377,7
"612047",-71.821,-15.72,4
"612048",-116.2185,31.8895,1
"612049",140.805,46.223,8
"612050",102.242,-6.7736,11
"612051",146.6101,46.8246,8
"612052",-71.6378,-30.7255,4
"612053",-116.6288,34.6098,1
"612054",-70.2384,-18.9532,4
"612055",130.9502,-5.6582,7
"612056",148.2932,-5.8873,12
"612057",-103.3279,31.2258,1
"612058",-179.7933,-31.7434,5
"612059",140.8183,46.4079,8
"612060",128.1651,-7.4385,7
